,timestamp,x,y,z,w
0,1456704106043305,5.675195651603164e-05,8.132326836442531e-05,0.0002460875288329683,0.00013620028686579235
1,1456704106066306,7.534705995516992e-05,0.00011652464432764447,0.00023701498378352596,0.00012370290727985026
2,1456704106082315,9.646607096946222e-05,0.00014236267130932537,0.00022309297550214728,0.00011317826858347856
3,1456704106103318,0.00012149709794416472,0.00015272648120163884,0.0002007251158708607,0.00010571933101931073
4,1456704106127529,0.0001498698438454792,0.00014712011126818495,0.00016912003098391347,0.0001012859294469979
5,1456704106142326,0.0001790246302837164,0.00013133974895664243,0.0001311300875690334,9.884686889263347e-05
6,1456704106163322,0.00020511042913495624,0.00011554377953275813,9.307357364380719e-05,9.712577763687449e-05
7,1456704106187338,0.00022408994401959566,0.00011010898053023925,6.331311648771235e-05,9.5589987637173e-05
8,1456704106218355,0.00023284691327498516,0.00012107999748090209,4.995390808017115e-05,9.510761566400099e-05
9,1456704106219350,0.00023005486580764497,0.0001474690407263066,5.847851527933253e-05,9.789353321572122e-05
10,1456704106240353,0.00021661806282229394,0.00018179008884245507,9.014338224749208e-05,0.00010671796457365703
11,1456704106269352,0.00019542740724876097,0.00021352745656733307,0.00014161126236610373,0.00012363230296434923
12,1456704106279367,0.00017041256465838455,0.0002336903827181959,0.00020581735806890687,0.00014868339278088308
13,1456704106309583,0.00014536890537905856,0.00023815943288702838,0.00027365423209033986,0.0001791888685790102
14,1456704106336584,0.00012320483833924584,0.0002284913378859814,0.0003358800661789428,0.00020999293136392724
15,1456704106360586,0.00010588678831717462,0.00021042884228602304,0.0003847676527441184,0.00023473431555895292
16,1456704106361749,9.483466169985473e-05,0.0001913647498763073,0.00041525434121383246,0.00024771566539867314
17,1456704106380593,9.121268886876845e-05,0.0001779626020320256,0.0004255017078200855,0.00024566425241588283
18,1456704106405775,9.560070326959032e-05,0.00017450407762132454,0.000416794460818871,0.0002286683233956989
19,1456704106420773,0.00010694859850748373,0.00018200504162797744,0.00039274286232714466,0.0001998967553020328
20,1456704106439826,0.00012139683272708245,0.0001980263020769964,0.00035792427074240844,0.0001642459155970144
21,1456704106464769,0.000132098645648884,0.00021727057023328037,0.00031638900975212167,0.00012657891935662045
22,1456704106480644,0.0001311083808822748,0.00023314557230505307,0.0002706867209166759,9.047330751373976e-05
23,1456704106500856,0.00011351315936960976,0.00024016216573324677,0.00022197709218181903,5.821253416587087e-05
24,1456704106516857,8.259236232016145e-05,0.00023636691008639641,0.0001712448929696551,3.213912718294612e-05
25,1456704106539859,5.3510975896765255e-05,0.00022456370208090632,0.00012090623279854974,1.6589766994001524e-05
26,1456704106560859,5.2604093459315394e-05,0.0002115562152023377,7.574263231425779e-05,1.8890983095406396e-05
27,1456704106577386,0.0001103786879483219,0.00020596302939252257,4.2485362354194546e-05,4.797277211959319e-05
28,1456704106599894,0.00024912163008939867,0.00021617954255503838,2.81940115056174e-05,0.00011036324724903846
29,1456704106620117,0.00046946947826981007,0.00024960361020339334,3.814451924642318e-05,0.0002050983284711644
30,1456704106636894,0.0007425102979801071,0.00031249908367581394,7.392297082830384e-05,0.0003203287287616678
31,1456704106659896,0.0010131791877755194,0.000408588447077618,0.00013212583208890822,0.0004342711199086507
32,1456704106680626,0.0012164287715413738,0.0005353615241959846,0.0002040013672685388,0.0005213998802065736
33,1456704106703263,0.0013014260073981702,0.000679809881452389,0.0002765610732131504,0.0005620159355097505
34,1456704106719975,0.0012540313033286214,0.0008172693453038118,0.0003355862016336771,0.0005510134924344205
