,timestamp,x,y,z,w
0,1456703940183118,0.0003600094368897585,2.6383513622418798e-05,9.445333550529774e-05,0.00015711816070954613
1,1456703940199117,0.00046142719096036805,6.515155671408111e-05,0.00014908753873044912,0.0001844418541217662
2,1456703940221663,0.0005401133055389968,9.568777763174629e-05,0.00020031970107711004,0.00020227993252980466
3,1456703940245138,0.0005809796096933302,0.00011157399719739097,0.0002461092102254678,0.00020454857105931115
4,1456703940260138,0.0005810947593770434,0.00011014540042340606,0.00028645878599642264,0.00019035509527221052
5,1456703940281140,0.0005491296150180564,9.322354463803155e-05,0.0003226065798903985,0.00016385597365467503
6,1456703940306173,0.0005002141256275074,6.680727807853984e-05,0.00035521789567475947,0.00013218009566601442
7,1456703940359613,0.0004485864909196854,3.9909966179372694e-05,0.0003825200089752119,0.00010235745756528259
8,1456703940360368,0.00040154882918863827,2.284148446540465e-05,0.0003996231078290523,7.86667577380928e-05
9,1456703940368561,0.0003577680415782686,2.5148031065770074e-05,0.00040000764877409745,6.160978959309674e-05
10,1456703940383399,0.0003109144291969549,5.340297413072913e-05,0.00037913890182003185,4.8917945709840916e-05
11,1456703940402364,0.00025678716060191205,0.00010923721504381583,0.0003386781560069007,3.797579080797092e-05
12,1456703940425885,0.0001998893401202293,0.0001882292090822716,0.0002888189081608698,2.832089231128848e-05
13,1456703940440425,0.0001554245929739803,0.0002802694147783805,0.00024691163156774314,2.2864114628757566e-05
14,1456703940486604,0.0001451671259218317,0.0003716433810111861,0.00023263632791037663,2.715686567804971e-05
15,1456703940489394,0.00018907333842903832,0.00044842324402099394,0.00026209595481809005,4.697022520073077e-05
16,1456703940506463,0.000296734658280285,0.0005001124558413284,0.00034370724408662494,8.520584824685476e-05
17,1456703940522135,0.0004626986006226226,0.0005222238339538907,0.00047727509070918326,0.00013951638057840122
18,1456703940544407,0.0006676275039323898,0.0005168060683057345,0.0006553876701221102,0.00020184268222938291
19,1456703940566408,0.0008844605955820787,0.0004907819032517433,0.0008650252697839004,0.00026034102536839866
20,1456703940582411,0.0010866119695412204,0.0004528999759965033,0.0010878418139514143,0.0003031581807707771
