,timestamp,x,y,z,w
0,1456703940183118,0.07244876471152802,0.008252286037854667,0.030000396166770502,0.060015399276433144
1,1456703940199117,0.09116018786395173,0.011295530411703655,0.041852938911419266,0.07002393003712407
2,1456703940221663,0.1056776577053342,0.013692586726529102,0.05296743053513968,0.07655792797675194
3,1456703940245138,0.11321742938253979,0.014939635699327923,0.06290117317984889,0.07738891880090237
4,1456703940260138,0.11323867432606637,0.014827492584839294,0.07165475689338462,0.07218992037586562
5,1456703940281140,0.10734115324890967,0.013499147424569903,0.0794967907652333,0.062483426094906556
6,1456703940306173,0.09831631899693823,0.011425502531140714,0.08657160821430404,0.050880712126537386
7,1456703940359613,0.0887910980114267,0.009314096161846667,0.092494627967686,0.03995683055997591
8,1456703940360368,0.08011272013946742,0.007974241043976432,0.09620503643462554,0.03127904698271321
9,1456703940368561,0.07203523064631942,0.008155302155263017,0.09628846014576548,0.025031165783498437
10,1456703940383399,0.06339080960268222,0.01037328092485309,0.09176111828482567,0.02038220753327
11,1456703940402364,0.05340440992298111,0.014756201133777009,0.08298341693803023,0.016374151511289015
12,1456703940425885,0.042906847585501444,0.02095697688271708,0.07216677037917525,0.012837611002743488
13,1456703940440425,0.034703168586262996,0.02818202142495313,0.0630752533841367,0.010838820924626265
14,1456703940486604,0.03281068133643522,0.03535476697717981,0.05997831709141734,0.012411233931779009
15,1456703940489394,0.040911311534483186,0.04138189312272792,0.06636939569333486,0.019668767357574748
16,1456703940506463,0.06077466318672514,0.045439433573995935,0.08407444559613819,0.03367428277739594
17,1456703940522135,0.09139476103517344,0.04717514994430648,0.1130511400100829,0.05356795620101443
18,1456703940544407,0.1292038356013632,0.04674986191032961,0.1516915307585565,0.07639776540224671
19,1456703940566408,0.1692092150192592,0.044706996509632904,0.19717107405192438,0.09782541275296854
20,1456703940582411,0.20650583959605515,0.041733311154468315,0.24550970549634887,0.11350912031273543
21,1456703940604653,0.2375119098569679,0.03841404929158231,0.29139741962604276,0.1206740270329541
22,1456703940626917,0.26045527064903184,0.03507753947237171,0.3282169903520175,0.11928075820419946
23,1456703940641459,0.2749889909964727,0.03178174378140476,0.34884413600044095,0.11228892502289428
24,1456703940664664,0.2812220480392831,0.028438616066930274,0.34759606571560203,0.10477743854141561
