,timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
0,1456704054527059,0.01451491816996637,0.04777715024436457,0.011789539485376532,0.03937410885503145,0.05640443954268219,0.011526666640239939,0.006564193826586953,0.0
1,1456704054527059,0.029859816022175405,0.08990145079418524,0.0502361446762853,0.06316763288205192,0.10539998697306577,0.07008657062428929,0.025908375508736366,0.017852599018779877
2,1456704054528039,0.04463134893698146,0.12942377669799746,0.08760667483681982,0.08632033375430127,0.15247660787454978,0.1277764170172682,0.04529581606487886,0.035695265203926844
3,1456704054528039,0.0587471933810241,0.16608291186643107,0.12351731057276634,0.1085676043058088,0.19725472534169983,0.18394421513570763,0.06458183344204801,0.05325437986827017
4,1456704054529019,0.07213500040547419,0.19965902032239685,0.1576129877756864,0.12966642194008376,0.23938589807169075,0.23796781226773028,0.08362699920107713,0.07027239787909383
5,1456704054529019,0.08473401267013415,0.2299789512610742,0.189576099028224,0.14940199661615938,0.2785600523297437,0.2892687556394762,0.10229937339239202,0.08651520383588204
6,1456704054529519,0.09649631326810794,0.25692034905303734,0.21913377067824166,0.16759312972953183,0.31451168716069605,0.3373244729975713,0.12047627083336918,0.10177806276447376
7,1456704054529519,0.10738766123396191,0.28041434282391203,0.24606345054530934,0.18409611249924093,0.3470248195216056,0.38167843565181364,0.13804554414220974,0.11588997042344473
8,1456704054539565,0.11738790192770077,0.3004466703757968,0.2701966395145409,0.19880712654962812,0.3759365151425208,0.42194809868876304,0.15490641437447708,0.12871633257437706
9,1456704054539565,0.12649096580432664,0.3170571924491405,0.29142071051700447,0.2116632024101555,0.4011389571321401,0.457830515207419,0.17096991245255785,0.14016001022590688
10,1456704054547525,0.1347044891772988,0.3303378539615536,0.30967888273455757,0.22264183579276492,0.4225801012356669,0.48910560402444253,0.18615901017552164,0.1501608606396546
11,1456704054547525,0.14204910753308486,0.3404292260985712,0.32496852999484893,0.23175937312170444,0.44026301903614246,0.515637119964478,0.20040851681474475,0.15869397457259315
12,1456704054555525,0.14855748415344577,0.34751580897391965,0.33733806682368134,0.23906828430894483,0.45424404135632296,0.5373714321576438,0.21366479784640743,0.16576684847353007
13,1456704054555525,0.1542731408228049,0.3518203020879519,0.34688266976819637,0.24465346705737867,0.46462981720978364,0.5543342729841864,0.22588534205778313,0.1714157383225966
14,1456704054569567,0.15924914993794867,0.35359707818976466,0.353739081781313,0.2486277761121001,0.47157342250213946,0.566625697157925,0.2370381720922683,0.17570143277090003
15,1456704054569567,0.1635467283232859,0.35312512214704567,0.3580797425102205,0.25112701697172785,0.4752696780901437,0.5744135786047676,0.24710107384154445,0.1787046691991717
16,1456704054580527,0.16723374929181528,0.3507007000426751,0.36010649701021286,0.25230465746191577,0.4759498488950238,0.5779260387564146,0.25606062536243623,0.18052140335167918
17,1456704054580527,0.17038317312993603,0.3466300078233255,0.36004414899595316,0.25232649038323246,0.47387589638566346,0.5774432154536945,0.26391104119708375,0.18125813131228125
18,1456704054584527,0.1730713969574871,0.341222039192301,0.35813412499264263,0.2513654464884385,0.4693344631539429,0.5732887436745112,0.27065289603474985,0.1810274456156917
19,1456704054584527,0.17537654175731782,0.3347819115301186,0.3546284913785608,0.2495967244185686,0.46263078287322157,0.5658212445324717,0.27629182398289986,0.1799439791816403
20,1456704054599563,0.1773767139462828,0.3276048661753363,0.3497845147769951,0.24719337232218305,0.45408271461392163,0.555426027707787,0.2808372951271357,0.17812085502164043
21,1456704054599563,0.1791482847913192,0.31997109532853013,0.34385988532232414,0.2443224197713841,0.4440150824094309,0.542507119756312,0.28430155967412535,0.17566672751481532
22,1456704054607528,0.1807642169389521,0.31214145650391756,0.3371086476830287,0.24114161999233188,0.43275445808119267,0.5274796502805287,0.28669883231818766,0.17268347775955295
23,1456704054607528,0.1822924418954686,0.30435404691498696,0.3297778168252572,0.2377968280103784,0.4206244655943902,0.5107625748694055,0.28804476981113963,0.1692646040749578
24,1456704054645541,0.18379427341080432,0.2968215461157852,0.32210459238331285,0.23442001298867807,0.4079416196905898,0.49277169709310503,0.28835627873576014,0.16549431999125772
25,1456704054645541,0.1853228468560593,0.2897292016680803,0.3143140273149409,0.23112787748448704,0.3950116507090508,0.4739129713657555,0.2876516814800207,0.16144733577395018
26,1456704054653542,0.18692160866742122,0.2832333278278944,0.3066169726109382,0.2280210253133004,0.38212621967111227,0.45457612171691575,0.2859512588120697,0.15718926159402297
27,1456704054653542,0.18862292739924835,0.2774602117946738,0.2992081372526561,0.22518358688332038,0.36955990097010816,0.4351286889114509,0.28327816533720634,0.1527775337213822
28,1456704054654542,0.19044693315498512,0.2725053736434308,0.2922641746363076,0.22268319420937738,0.35756731283210513,0.4159106917137549,0.2796596767496315,0.14826272873376345
29,1456704054654542,0.1924006988270307,0.26843318885624473,0.28594180188055607,0.22057121241334873,0.3463803130295989,0.3972301247538447,0.2751286843953367,0.14369009893943266
30,1456704054655542,0.19447785660205333,0.26527693395138746,0.2803760326022345,0.21888317216460346,0.3362052432548858,0.37935950211777564,0.26972531464626726,0.13910114856410297
31,1456704054655542,0.19665871089466674,0.263039341178795,0.27567863268244286,0.2176393833971753,0.32722027965597567,0.362533599292579,0.2634985215847939,0.13453508748674012
32,1456704054658547,0.1989108791909643,0.2616937434014272,0.2719369036193473,0.21684573124061635,0.31957300681850226,0.3469484638731142,0.25650748128128775,0.1300300441463665
