,timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
0,1456704106225355,0.011496394241681748,0.033903494692029176,0.0,0.010666517403366394,0.03379542557067017,0.029292251039926092,0.014491271399122142,0.004470759581302908
1,1456704106225355,0.032525772033668895,0.07492514976011887,0.02471858482327961,0.029313768603425924,0.06502339078576791,0.062408670674353336,0.03831217906910115,0.019537883248306968
2,1456704106226355,0.05305880500360376,0.11424098862817413,0.0494894089495755,0.04841879771629509,0.0951188831270416,0.09389841538894217,0.061935361728991764,0.03436563466325392
3,1456704106226355,0.07292982164229223,0.15151647215264064,0.0739402102680426,0.06773403706470156,0.12381650521337684,0.12358042586777683,0.08509617183019447,0.04880738417573275
4,1456704106227355,0.09198017504708444,0.18644507838694802,0.0977160737025667,0.08701717398572137,0.15086672623772665,0.1513016863263277,0.1075380627852716,0.06272652078137432
5,1456704106227355,0.11006116732060768,0.21875512904589056,0.12048922822014188,0.10603738726251802,0.1760413624241578,0.17694090422735742,0.12901781113655011,0.07599965920318813
6,1456704106228355,0.1270367424533037,0.24821565916437838,0.14196761346808134,0.124580719483073,0.1991385360056858,0.2004113773490552,0.14931031464135594,0.08851930375700275
7,1456704106228355,0.14278585604137375,0.2746410933846953,0.16190187462837283,0.14245442026169533,0.21998698320258392,0.2216629586051378,0.16821286026922047,0.10019589128229417
8,1456704106239354,0.15720443879518228,0.2978945651984865,0.18009053239243056,0.15949016957355977,0.23844961465447037,0.24068304620486483,0.18554877852347737,0.11095916605731157
9,1456704106239354,0.17020689521581206,0.3178897992341567,0.1963831883470024,0.17554614797208506,0.25442625461930374,0.2574965370041129,0.2011704237329986,0.12075885920728653
10,1456704106254650,0.18172711873618197,0.334591557596179,0.21068175559037683,0.19050798300815394,0.26785552319724254,0.272164717259306,0.21496144133773093,0.12956466250473023
11,1456704106254650,0.19171904851223953,0.34801472564131175,0.22293983585833166,0.20428867591800362,0.278715882357576,0.28478313130945826,0.22683829491494742,0.1373655145258282
12,1456704106255352,0.200156824573463,0.3582221821856931,0.23316047118104724,0.21682767802258396,0.2870259128264826,0.2954785367242529,0.2367510274135481,0.14416825868705851
13,1456704106255352,0.2070346059276961,0.36532165451921644,0.241392557277613,0.2280893195540271,0.29284389645028436,0.3044050937122567,0.244683234643582,0.1499957748601147
14,1456704106270353,0.21236610301293946,0.36946178142508873,0.24772622141107467,0.23806079275824207,0.29626675114555706,0.3117399401280287,0.2506512510649428,0.15488471387636463
15,1456704106270353,0.21618385576533186,0.37082759254642284,0.2522874586534677,0.2467498665329565,0.29742832922493434,0.31767828244643925,0.2547025935272841,0.15888297446172345
16,1456704106278602,0.21853827386176178,0.3696355765601606,0.25523229726777186,0.25418246991394855,0.2964970621575276,0.32242810216555906,0.25691376040954333,0.16204706170318928
17,1456704106278602,0.21949644888432443,0.3661284781683303,0.2567407272181782,0.26040023167709536,0.293672917361403,0.32620455504481893,0.25738751515247127,0.164439459957738
18,1456704106283366,0.21914074756995855,0.3605699477065286,0.25701058120998055,0.26545801139777536,0.2891836282990578,0.32922414975881403,0.2562497864810835,0.16612614127768224
19,1456704106283366,0.21756720113055567,0.35323915977577514,0.25625151539483354,0.26942141680127446,0.2832801766865087,0.33169883939297584,0.25364630629818413,0.1671743125385014
20,1456704106308583,0.21488371540803058,0.3444255042545883,0.254679204865329,0.27236428753869407,0.27623154921441484,0.33383022224468956,0.249739094263575,0.16765048149475095
21,1456704106308583,0.21120813114204584,0.33442343259064244,0.2525098504497339,0.27436614545920224,0.2683188534976364,0.3358040943017286,0.2447028880358208,0.16761889447415235
22,1456704106311583,0.2066661561245884,0.32352752356445513,0.24995508649539536,0.27550966197558857,0.25982894093150133,0.3377856008780343,0.2387216057789035,0.16714036707368904
23,1456704106311583,0.20138917990703548,0.31202782019960207,0.24721737815492714,0.275878251783461,0.2510477314627154,0.3399151951148273,0.23198490796882298,0.166271498622282
24,1456704106337585,0.1955119865221138,0.30020548111590406,0.24448599346087949,0.2755539358531178,0.2422534659795079,0.3423055446464017,0.22468489895433214,0.16506423771387005
25,1456704106337585,0.18917041161900772,0.28832878664930783,0.2419336240380501,0.27461560638097043,0.23371013155517742,0.34503946430115867,0.21701298233980737,0.16356575096337736
26,1456704106344585,0.18249903399128387,0.27664954602949055,0.23971370628120933,0.27313778344086764,0.22566131015899277,0.3481689094659305,0.20915686397419417,0.16181853691758122
27,1456704106344585,0.1756290193418362,0.2653999616845299,0.237958467487361,0.27118990295443346,0.21832468637440727,0.35171503608567256,0.20129768211475632,0.159860720989802
28,1456704106345585,0.16868622692104682,0.2547900065478149,0.23677769850846747,0.2688361330584097,0.2118874148900277,0.35566930404943403,0.19360724025018114,0.1577264675507325
29,1456704106345585,0.16178965036330364,0.24500535101176793,0.2362582376434007,0.26613568076878447,0.20650249995167325,0.3599955624535137,0.18624533323643008,0.15544645194395748
30,1456704106346585,0.15505021061115315,0.23620584319756732,0.23646413196995056,0.2631435195487776,0.2022862820023865,0.36463301123630065,0.17935718941051434,0.15304834575789697
31,1456704106346585,0.14856987107800038,0.22852451371985508,0.2374374186642245,0.25991144115131526,0.19931706637223004,0.3694998943525319,0.17307108508873062,0.15055728155375886
32,1456704106359586,0.14244101664629333,0.2220670537746364,0.23919944528376583,0.2564893122615583,0.19763487270765723,0.3744977530877329,0.1674962130871219,0.1479962781407764
33,1456704106359586,0.13674603083033007,0.2169117051131545,0.2417526283176493,0.2529263943118305,0.19724224184417719,0.37951605769871444,0.1627209009369751,0.14538662303785513
34,1456704106365774,0.13155701198798597,0.21310950427776434,0.24508252984991366,0.2492725610881426,0.19810601534471944,0.38443704487618163,0.15881127394429448,0.1427482213199151
35,1456704106365774,0.1269355825265929,0.2106848421984211,0.2491601078420499,0.24557923269564888,0.20015999762344203,0.3891406168640925,0.15581044362232402,0.14009992467596313
36,1456704106373592,0.1229327613852212,0.2096363242252951,0.2539439711852698,0.24189985462764202,0.20330840815674275,0.3935091910185273,0.15373828132807923,0.13745984730955954
37,1456704106373592,0.11958888502029229,0.20993792994511173,0.25938246399121495,0.2382897978673424,0.207430020427564,0.39743240428200627,0.1525918160813056,0.13484565862705064
38,1456704106388605,0.11693356954688303,0.21154047411840388,0.26541543010071006,0.23480563158743198,0.21238286394562367,0.40081156344563745,0.1523462737898804,0.1322748283910884
39,1456704106388605,0.11498570751549957,0.2143733704277015,0.2719755642145287,0.23150380252457137,0.21800934266385857,0.40356369423433913,0.1529567513700336,0.1297648014912904
40,1456704106404777,0.11375349600799893,0.21834670272046963,0.278989321861067,0.22843882519025197,0.22414160312586523,0.4056249966556128,0.1543604938598304,0.12733309718207703
41,1456704106404777,0.1132345039011267,0.2233536046075022,0.2863774247507591,0.22566113748448588,0.2306069701282485,0.4069534815269069,0.15647971360279847,0.12499734698944515
42,1456704106406771,0.11341579997644922,0.22927293011421365,0.294055058348931,0.22321480901841056,0.23723325987039753,0.4075305653155379,0.15922485529285943,0.12277529035845378
43,1456704106406771,0.11427417082477206,0.23597217258070416,0.3019319065188279,0.2211353057571467,0.2438537902149404,0.407361455039116,0.16249817129198876,0.12068473367358619
44,1456704106419775,0.11577645525954551,0.2433105713699943,0.309912190347696,0.2194475111411939,0.25031194228562886,0.40647426414867505,0.16619743609023063,0.11874345742927517
45,1456704106419775,0.11788001417494307,0.2511423432688086,0.31789487188787685,0.2181641784638819,0.2564651799644899,0.4049179385574303,0.17021960639780825,0.11696904531055612
46,1456704106425773,0.12053334633655842,0.25931997867500406,0.3257741579177814,0.21728494564043926,0.26218848352532487,0.4027591927810995,0.17446423020494564,0.11537861748481097
47,1456704106425773,0.12367685427345051,0.2676975391777472,0.3334404028033811,0.21679598992171917,0.2673771820599277,0.4000787231246854,0.17883642564670926,0.11398847131756329
48,1456704106433778,0.12724376113022634,0.27613388418838636,0.3407814690601003,0.21667034644972702,0.27194917199149937,0.3969669778704776,0.1832492867521406,0.11281364910787404
49,1456704106433778,0.13116117659428958,0.28449574938785027,0.3476845685021696,0.21686886806123862,0.27584649510919507,0.3935197514804256,0.1876256237879741,0.11186745609921708
50,1456704106448768,0.13535130319982724,0.29266059807018735,0.3540385812854632,0.21734176509472294,0.27903623135869954,0.3898338536551525,0.1918990030269388,0.11116095004244793
51,1456704106448768,0.13973276248260497,0.3005191573677787,0.35973682365394505,0.218030629253896,0.2815106454475445,0.38600308178573806,0.19601410277518955,0.11070242519543834
52,1456704106455768,0.1442220078594545,0.307977534595623,0.36468018998001783,0.21887081347868878,0.2832865193291735,0.3821146863043728,0.19992643977437288,0.11049691785626567
53,1456704106455768,0.14873478326823839,0.31495880420070865,0.36878052991919874,0.21979401450270333,0.2844036187007013,0.37824647235249437,0.20360154470007782,0.11054576052088798
54,1456704106465609,0.1531875890846664,0.3214039826364605,0.37196405581032,0.22073089150886888,0.28492228652248663,0.3744646480738278,0.20701369093773853,0.11084620451344836
55,1456704106465609,0.1574991335225603,0.32727235851262954,0.3741745273265549,0.22161355495474702,0.2849202186206363,0.37082250799853356,0.2101443141449455,0.11139111883775646
56,1456704106479632,0.16159177469641525,0.3325411917713976,0.3753759403750224,0.22237777636133854,0.2844885431121836,0.36736000583798195,0.21298028882421696,0.11216876267041254
57,1456704106479632,0.16539298216029263,0.3372048322517124,0.3755544658201536,0.22296480677267996,0.2837273893794882,0.3641042094070572,0.21551223534431846,0.11316262977926429
58,1456704106485735,0.16883685195979045,0.34127335070266407,0.37471944464771545,0.22332274421379408,0.2827411782880538,0.3610705506869922,0.2177330150377714,0.1143513789586239
59,1456704106485735,0.17186569032348636,0.3447708212859615,0.372903333146555,0.22340744025732565,0.2816338775992116,0.3582647090032348,0.21963654083899792,0.1157088862033672
60,1456704106493854,0.1744316446028225,0.34773341452644047,0.37016058036594573,0.2231829685937128,0.28050445091892307,0.35568491275415687,0.22121699159729885,0.11720446714971876
61,1456704106493854,0.1764983180430131,0.35020743715723635,0.3665655005716647,0.22262170143592871,0.2794427049922501,0.3533244200721363,0.22246847188582478,0.1188033151793899
62,1456704106508857,0.1780422667134466,0.35224740779770275,0.3622092758024778,0.22170406678691956,0.2785257164046581,0.3511739390843335,0.22338511067721684,0.12046718496023721
63,1456704106508857,0.17905424603171907,0.3539142135490393,0.357196285124903,0.22041808922930636,0.2778149859865369,0.3492237709505527,0.22396154892448988,0.12215533023883977
64,1456704106516857,0.179540052758273,0.3552733668899239,0.35164000235354936,0.21875883439301824,0.27735441953933127,0.3474654991483343,0.22419373473658225,0.12382568197651468
65,1456704106516857,0.17952080405316834,0.35639337288004813,0.3456587263373799,0.21672787351120285,0.2771691713005637,0.34589310428119796,0.22407992899719256,0.1254362278740221
66,1456704106529859,0.17903252287248164,0.35734421343977363,0.33937140046918624,0.21433286133130525,0.27726532547920607,0.344503456837166,0.22362182075929415,0.1269465276879746
67,1456704106529859,0.17812496716780965,0.35819594513921227,0.3328937420743309,0.21158728406757046,0.2776303466810536,0.34329622649611685,0.22282564991570408,0.12831927559262749
68,1456704106538894,0.1768597364546856,0.35901738172360237,0.3263348520806825,0.2085103891484869,0.2782342124404747,0.3422733294879128,0.2217032228726612,0.12952180722120513
69,1456704106538894,0.17530778182077705,0.3598748018164633,0.3197944264747244,0.20512726008383353,0.27903114877768304,0.34143809358380434,0.22027268541283251,0.1305274473775898
70,1456704106545859,0.1735465040580235,0.3608306083287788,0.31336064598698776,0.20146895614932187,0.2799619087668018,0.34079433357282957,0.218558904074504,0.13131660391303512
71,1456704106545859,0.17165663935533243,0.36194188281373707,0.30710877330440517,0.1975726117730243,0.280956546999072,0.3403454900666423,0.2165933265590331,0.13187753245875983
72,1456704106553859,0.16971911420225855,0.3632588185673777,0.30110043873737824,0.1934813975414479,0.28193763706930064,0.34009390590032523,0.21441324775727702,0.13220672275174516
73,1456704106553859,0.16781201929391432,0.36482306257366565,0.29538355412660533,0.1892442815240845,0.282823851784286,0.3400402309134267,0.21206048381034812,0.13230888489453274
74,1456704106567866,0.16600781973392473,0.3666660305767044,0.2899927683956626,0.18491557587407279,0.28353378415380415,0.340182892754397,0.20957953343647934,0.13219653922216332
75,1456704106567866,0.16437089207686148,0.3688072717408706,0.28495037039209287,0.18055428739681526,0.28398984168404257,0.34051756708381997,0.20701537281714785,0.13188923750337833
76,1456704106576689,0.16295545922476234,0.37125295401042746,0.280267551249968,0.17622330345541934,0.2841220008776928,0.34103661315698813,0.20441107505413522,0.1314124681898073
77,1456704106576689,0.16180397960328646,0.3739945328951875,0.27594594610625267,0.17198843953214704,0.28387116744949986,0.341728476906398,0.20180545579098363,0.13079632177063966
78,1456704106583434,0.16094603229846066,0.3770076668604626,0.27197937711711395,0.16791735996187948,0.283191871875919,0.3425770827525623,0.19923092733951028,0.13007400712040243
79,1456704106583434,0.16039772079736472,0.3802514542397799,0.2683557243882741,0.16407836797632558,0.28205407158864926,0.3435612480218198,0.19671171155837153,0.12928031267201406
