,timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
0,1456704184804851,0.006970947230267305,0.049951283255537694,0.029792107227036364,0.03248519337070819,0.0,0.005413972763897877,0.0017879169496693302,0.005183707739025027
1,1456704184804851,0.018611774860687793,0.09764472566656696,0.06455276247682311,0.04275914305128536,0.01313838549842955,0.02930130426525104,0.012193591672889421,0.019152123795752422
2,1456704184805566,0.030065341744105037,0.1424934946196493,0.09790578056696261,0.05216569499465532,0.02670472273091234,0.05307343123614503,0.022748434467105453,0.03277932497363353
3,1456704184805566,0.041219407901405165,0.18431149459755936,0.12958063285918753,0.06066649097329386,0.040573342538650484,0.07661261024777691,0.03333690641343847,0.04593377237517263
4,1456704184806567,0.05196738307779408,0.22295047409384947,0.15933733779605738,0.06823536295473247,0.05461622135268808,0.09980711922190874,0.04384629605303499,0.058492868140143685
5,1456704184806567,0.06221046454723912,0.25830189657694674,0.1869723627228597,0.07485889204587916,0.06870556229918857,0.12255294026849776,0.05416890913874392,0.07034553178677219
6,1456704184807567,0.07185955340420552,0.29029816554759885,0.21232337867069145,0.0805367621340565,0.08271611512828093,0.14475514659140465,0.06420399128376296,0.0813944220241662
7,1456704184807567,0.08083689886343544,0.31891317736024805,0.23527272614746875,0.08528189572458197,0.09652716119831607,0.16632894935263462,0.07385934065902998,0.09155774191850097
8,1456704184818887,0.08907742661035602,0.34416222793403456,0.25574951639481314,0.08912036319003976,0.11002412261302348,0.18720037899876732,0.08305259536100112,0.10077058849367466
9,1456704184818887,0.09652971468993937,0.36610132818280405,0.2737303446829435,0.0920910546729394,0.12309979064385887,0.20730658679284086,0.09171220187035621,0.10898582576566376
10,1456704184826568,0.10315659014319507,0.3848259795892028,0.289238653203993,0.09424510203362568,0.13565520393378194,0.22659575663368292,0.09977808113352288,0.11617447180541357
11,1456704184826568,0.10893533009690168,0.4004694294348011,0.30234284512973436,0.09564504028672051,0.14760023901673913,0.2450266283013289,0.10720200803181011,0.12232559721849467
12,1456704184832569,0.1138574631766732,0.413200378893089,0.31315328987769614,0.0963637036441647,0.1588539985443896,0.26256766781214724,0.11394771319345189,0.12744573923775554
13,1456704184832569,0.1179281855563249,0.42322008278955475,0.32181836304286443,0.09648285953723344,0.16934508920349642,0.2791959749630327,0.11999070808603272,0.13155784925101227
14,1456704184847571,0.12116543032928416,0.43075878335573003,0.32851965441325837,0.0960915945226666,0.17901187167388033,0.29489606183947004,0.12531783080735368,0.13469981457328548
15,1456704184847571,0.12359865026463467,0.4360714618561666,0.3334664765539828,0.09528447607874904,0.18780274530136554,0.30965863976083036,0.12992651879628594,0.13692262262095029
16,1456704184858256,0.1252673853123168,0.4394329477779895,0.3368898186004575,0.09415952102392981,0.19567650366220685,0.32347951644706485,0.13382383948382773,0.13828825969893813
17,1456704184858256,0.1262196894771279,0.4411324809271355,0.3390359104850617,0.09281600797299971,0.20260276394798507,0.3363586555814131,0.13702534232413263,0.1388674528722793
18,1456704184862594,0.12651049077927082,0.44146787791476255,0.3401595838579502,0.0913521832042634,0.20856243818584652,0.34829941312214396,0.13955381907961042,0.1387373699304287
19,1456704184862594,0.12619995251120364,0.4407394952076231,0.3405176210901974,0.08986292396164486,0.2135481877205165,0.3593079468071733,0.1414380624236902,0.13797938724432435
20,1456704184878611,0.12535189452724776,0.43924417495822154,0.34036226009726567,0.08843743362323543,0.21756478886829955,0.36939278494362254,0.1427116969150946,0.13667701839141755
21,1456704184878611,0.1240323249165955,0.4372693071632434,0.3399349807532464,0.08715704805754716,0.2206293323665887,0.3785645193992945,0.14341212928157349,0.13491407280424456
22,1456704184886606,0.12230812716797528,0.4350870861057251,0.3394606679143409,0.08609323433746414,0.22277117716000208,0.3868355557280698,0.14357963605745344,0.13277309001778045
23,1456704184886606,0.1202459405165637,0.43294902338921315,0.3391422504635228,0.08530586110288672,0.2240315862668451,0.39421983654718323,0.14325658539601685,0.1303340738832133
24,1456704184916606,0.1179112566843497,0.4310808101233524,0.3391559533474259,0.08484181189091843,0.22446300236855274,0.4007324790948533,0.142486781821676,0.12767353048749533
25,1456704184916606,0.11536773750356395,0.4296776733549727,0.3396473414441337,0.08473399887516138,0.22412797591833034,0.4063893300221015,0.14131492365415946,0.12486379177512237
26,1456704184923612,0.1126767410979738,0.4289004159392942,0.340728346228206,0.08500081683553737,0.22309782009410578,0.4112065078860691,0.1397861627528585,0.12197258669443417
27,1456704184923612,0.10989703144563227,0.4288723442599141,0.3424754360337803,0.08564605793425305,0.22145110729052994,0.41520004646836756,0.13794574994501657,0.11906280925967462
28,1456704184924606,0.10708463543097708,0.42967727225907554,0.3449290316591025,0.08665928887583271,0.2192721267641382,0.41838575730565797,0.13583874042380648,0.116192431994412
29,1456704184924606,0.10429280206495256,0.43135874970084376,0.34809420182554834,0.08801667503241543,0.21664939778257147,0.42077939713592705,0.13350972688620608,0.1134145211052994
30,1456704184925608,0.10157201352817098,0.4339205987515835,0.35194260738180333,0.08968222179357667,0.21367429101305555,0.4223971647310076,0.1310025656263104,0.1107773204583337
31,1456704184925608,0.0989700025589508,0.43732875668759347,0.3564155970066513,0.09160939035720618,0.2104397650034436,0.423256482898079,0.12836006112963985,0.10832438102900431
32,1456704184938613,0.09653174618994334,0.4415143308543376,0.3614282903954466,0.09374303095087692,0.207039183931485,0.42337696883684445,0.1256235796501171,0.10609471897073527
33,1456704184938613,0.09429942282700654,0.44637770468456167,0.36687442860272895,0.09602156036679563,0.20356515510493636,0.42278147093463525,0.12283257774234299,0.1041229871844256
34,1456704184945609,0.09231232730265253,0.45179350530506895,0.3726317372423862,0.09837929591066416,0.20010831545945584,0.4214970491530422,0.1200240601447906,0.10243964372475296
35,1456704184945609,0.09060673699695716,0.4576162402471065,0.378567536231879,0.10074885030398115,0.19675601000539816,0.4195557924483422,0.11723201267977787,0.10107109986977542
36,1456704184952608,0.08921572089649756,0.46368641197064103,0.38454433280676514,0.10306349533940648,0.1935908424152412,0.4169953967125521,0.1144868734877782,0.10003983230256017
37,1456704184952608,0.08816888882208919,0.46983691528913124,0.3904251515362354,0.10525941380368102,0.19068912782156824,0.4138594660000281,0.11181510306211173,0.09936444572591886
38,1456704184967615,0.08749208800564444,0.4758995105421335,0.3960783895937849,0.10727777394596305,0.18811932235995835,0.41019754134275005,0.10923889667996757,0.0990596760971692
39,1456704184967615,0.08720706316791592,0.4817111406222167,0.40138203430219493,0.10906657431319822,0.18594053179712844,0.4060648985942309,0.10677606140375052,0.0991363335435314
40,1456704184975620,0.0873311004199539,0.4871198293652634,0.40622713023263096,0.11058221589831986,0.18420121026273575,0.40152217836021536,0.10444005882724676,0.09960119458904322
41,1456704184975620,0.08787667466021983,0.491989884446672,0.41052042930619,0.11179076253748992,0.18293815013840564,0.3966349058886732,0.10224019648183359,0.10045685949452247
42,1456704184982620,0.08885111664589404,0.4962061566375921,0.4141862112734287,0.1126688541705771,0.1821758405156602,0.39147293411220657,0.10018193791783891,0.10170159233353654
