,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
0,0.13282255869181325,0.2663573569129022,0.2697604503632816,0.06289822762307702,0.21345403295078508,0.30368065874973205,0.2469883771664965,0.18702926632349215
1,0.1329994818630814,0.26706323183660063,0.2730539910849281,0.06271902007111367,0.2138223033434434,0.3054501613972007,0.24105209213443865,0.18788128449298772
2,0.13370752820533807,0.2676220714400032,0.2754321705332431,0.06251673443156404,0.21402700212879036,0.3072699153728569,0.2358347041739669,0.18868973181000595
3,0.1349498053914668,0.2680334642903822,0.276853141699008,0.06228848557008211,0.21408082739323564,0.3091074461076786,0.23142984797273994,0.1894463554039847
4,0.1367194981822032,0.2682995399671083,0.2772941098764007,0.0620332803676197,0.21400147904189246,0.31093072555327744,0.2279163081189441,0.19014200914320667
5,0.13899970617934662,0.26842588424242864,0.2767524560881993,0.061752158383430435,0.21381085803739688,0.3127091773418538,0.22535574509013964,0.19076678579072456
6,0.14176360677066058,0.268422486139156,0.2752461766817972,0.06144824553801938,0.2135338894947425,0.3144146808389238,0.2237911311402682,0.19131022568313735
7,0.14497492147703678,0.2683045719862685,0.2728135557529845,0.061126709872834924,0.21319706344681671,0.31602251733254505,0.2232459391256828,0.191761601667328
8,0.14858864052323814,0.26809315772237097,0.2695120335522406,0.06079461379462504,0.21282681794860406,0.31751220719755924,0.2237240773964172,0.19211026106698653
9,0.15255194505723485,0.2678151532384554,0.26541628330116684,0.060460661415796174,0.2124479011933812,0.3188681970666706,0.22521051566143854,0.19234599606562688
10,0.15680526406425982,0.2675028964324361,0.26061556637265043,0.06013484558611671,0.2120818436472976,0.3200803669847948,0.22767250238189315,0.1924594129831028
11,0.16128341286094208,0.2671930761473603,0.2552104959291946,0.05982800842147545,0.2117456541003872,0.3211443365603554,0.2310612402136971,0.19244226842351472
12,0.16591677555523535,0.26692509711682183,0.24930939134900315,0.05955133931911846,0.2114508303923392,0.3220615564356559,0.2353138667827731,0.19228773467247776
13,0.17063250713008965,0.2667390169419339,0.243024443725028,0.059315841829486786,0.21120274632627734,0.32283917367285164,0.2403555813615998,0.19199055822607164
14,0.17535573625347314,0.2666732283664238,0.236467929107864,0.05913180315464975,0.2110004403624498,0.32348965438568644,0.2461017597780974,0.19154708873678844
15,0.18001074857559213,0.2667620705217811,0.2297486930245212,0.05900829745077945,0.21083679314368264,0.3240301397841333,0.2524599125896266,0.19095517213186586
16,0.18452213172518966,0.2670335410141917,0.22296909044361726,0.05895274802573663,0.21069904672047468,0.32448151379667906,0.2593313725755603,0.190213911958102
17,0.18881587573309186,0.26750725647387785,0.2162225134600114,0.0589705660239893,0.21056959268968786,0.32486718042750945,0.2666126516854189,0.1893233098075221
18,0.19282044116250185,0.2681927787345153,0.2095915837027474,0.05906487550407611,0.21042693709348884,0.3252115870281083,0.2741964821435773,0.18828380735288647
19,0.1964678189219586,0.2690883938971531,0.20314702955521166,0.05923632722629035,0.2102467348080989,0.3255385729920233,0.2819726358782058,0.1870957689592893
20,0.19969460498701536,0.2701804095160633,0.19694721487728412,0.0594829972451886,0.2100027848957719,0.3258696556733441,0.2898286737504969,0.18575895492451885
21,0.20244310462069454,0.27144302281510657,0.1910382467969724,0.05980036412155515,0.2096679063790549,0.3262223849385389,0.2976507920696372,0.18427203409948856
22,0.2046624707233626,0.2728388028320791,0.185454570933708,0.06018136110254764,0.20921466914376555,0.326608913488171,0.3053249125466567,0.18263217643389426
23,0.20630987189548408,0.2743198097724992,0.1802199568622487,0.06061650412415446,0.20861601167674176,0.3270349361619157,0.31273812087184194,0.1808347626055196
24,0.20735167370643787,0.2758293375503132,0.17534877244474986,0.061094098735541766,0.20784581079346415,0.3274991290251453,0.3197805122931576,0.1788732526616169
25,0.20776459572176986,0.2773042128727519,0.17084743659266113,0.06160052700130135,0.20687947380486787,0.3279931650762489,0.3263474532691075,0.1767392587374874
26,0.2075367784971856,0.2786775301481245,0.16671593237965562,0.06212061058552661,0.20569461124794453,0.32850231652300005,0.33234221405694675,0.17442285813229125
27,0.20666867016334664,0.2798816634763354,0.16294926948947694,0.06263804205926621,0.2042718295581108,0.3290065924075617,0.337678868931759,0.17191316313741276
28,0.20517363444924253,0.28085138266617665,0.15953881449049478,0.06313587515088166,0.2025956633821865,0.3294823126340881,0.342285307912092,0.16919913960654326
29,0.20307819562250864,0.2815269021916672,0.1564734524258215,0.06359706493633223,0.20065564634925012,0.3299039875497091,0.3461061689154725,0.16627064112756865
30,0.20042186251513786,0.2818566999351017,0.1537405835269782,0.06400504794219011,0.19844749389322824,0.3302463573051847,0.34910548815674136,0.16311960292633434
31,0.19725650147647,0.2817999559265504,0.15132697569126488,0.06434434809749061,0.19597433998240366,0.3304864461141657,0.3512688749516333,0.15974132431269186
32,0.1936452551410487,0.281328484329739,0.14921948606949764,0.06460118799336875,0.19324793302496,0.33060549661621125,0.35260503612449495,0.15613576215030675
33,0.18966103517871094,0.28042806396208897,0.1474056514673013,0.06476407909843522,0.1902896635558475,0.33059065841096097,0.3531465027071599,0.15230875567564892
34,0.18538464848272307,0.27909910975580554,0.14587414519151815,0.06482436424478069,0.18713128387463035,0.33043630968751875,0.3529494546904489,0.14827310017664036
35,0.18090263619229008,0.2773566677674622,0.14461510888400206,0.06477669359779198,0.18381520149557448,0.330144901655899,0.3520926002646904,0.14404938443200596
36,0.17630491062187784,0.27522975906983244,0.14362037939095038,0.06461942849243855,0.18039428183781825,0.32972724509314,0.3506751291003234,0.13966650976528994
37,0.1716822753424858,0.2727601406549718,0.14288363306148508,0.06435497896750535,0.17693116203906206,0.3292022144262422,0.34881380953614755,0.13516182541509875
38,0.1671239178676467,0.2700005875329914,0.14240046515547355,0.06399008494034594,0.17349713369450334,0.32859592172851626,0.3466393432473576,0.13058085245771014
39,0.1627149727181179,0.26701282088461337,0.1421684174842133,0.06353604703609934,0.1701706821460165,0.3279404826854949,0.3442921398375243,0.12597661993458428
40,0.15853425549225725,0.2638652097729631,0.14218696535734646,0.06300890492097189,0.16703577344862622,0.3272725277245597,0.34191771768648904,0.12140868011777753
41,0.15465225815716913,0.2606303661095448,0.142457471791091,0.062429553088763585,0.16417997011841132,0.3266316033647117,0.3396619529687127,0.1169418867522499
42,0.15112947641599636,0.25738274626914004,0.14298310823069138,0.06182377757862058,0.16169244526433796,0.3260585837857552,0.337666378132185,0.1126450117560308
43,0.14801512204762404,0.25419637211476154,0.14376872698223994,0.06122219088438546,0.15966195404849154,0.3255941832953837,0.33606368897781186,0.10858925668390366
44,0.1453462596113547,0.2511427792732611,0.14482065871892785,0.0606600375553846,0.15817481030266914,0.32527762773209795,0.33497357754332685,0.10484669844852654
45,0.1431473927913988,0.2482892792158585,0.1461464073047003,0.0601768437159049,0.1573129068595752,0.32514551045743323,0.3344989791141146,0.1014886996191052
46,0.14143050713132904,0.2456975875880052,0.14775422365771967,0.059815891509113726,0.15715181392900882,0.3252308282332137,0.33472280750798433,0.09858431227732804
47,0.14019555433226386,0.2434228401418317,0.14965255359246912,0.059623510649942174,0.15775898913474962,0.32556216349560657,0.3357052516037328,0.09619871054553733
48,0.1394313413319998,0.2415129991759901,0.15184936710857982,0.05964818937539676,0.15919212975830382,0.3261629641767104,0.3374817129965265,0.0943916982900226
49,0.13911676700524786,0.2400086449896703,0.1543513881229292,0.05993951540241591,0.16149768884295468,0.3270508856000375,0.3400614647428494,0.09321634752210382
50,0.13922233351097685,0.23894314191982116,0.157163252803454,0.060546965037112974,0.1647095655430653,0.3282371924132104,0.3434270908035729,0.09271782148716948
51,0.13971185116911272,0.2383431615798708,0.16028662867195884,0.061518564488106116,0.1688479716922022,0.3297262438504608,0.3475347327486484,0.09293242491950088
52,0.14054425488016856,0.2382295311203589,0.1637193265988124,0.06289945106791643,0.17391847302960073,0.33151508740860536,0.3523151436446048,0.09388691030289444
