,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
0,0.13286102850966888,0.2253019449835941,0.1928336647197058,0.044357583695182265,0.13631229053361338,0.25675372300289084,0.24884927617306565,0.17404513456118512
1,0.13268503308701352,0.2279871006799133,0.19767686416905436,0.04323214226228637,0.13510733197099306,0.2544776187410613,0.24660285376151544,0.17092750830238387
2,0.13215698172501006,0.2306619971216905,0.20240567047437252,0.04210954727847588,0.13371906151905166,0.25295629119804514,0.24500446138694934,0.16795479888140527
3,0.13128907285180136,0.23328885285470474,0.20689852613552945,0.04102556858801616,0.1321966057800548,0.2521952005399584,0.2440711581771593,0.1651791851090925
4,0.13010151665309982,0.23583769473419114,0.21103862478912772,0.0400176084608095,0.13059434956043384,0.25218775336295385,0.24380812859098544,0.16264545687019236
5,0.12862199481388598,0.2382864628279385,0.2147181320198412,0.03912399332670085,0.12897101147086595,0.2529158630550562,0.2442069906894136,0.16039007868085942
6,0.12688498478719812,0.24062081863237975,0.217842243225478,0.038383266712102085,0.1273886710541123,0.2543508130658166,0.2452445905830498,0.1584406411742466
7,0.1249310176416909,0.2428336858216123,0.22033293180261604,0.03783349678477813,0.12591173484439633,0.2564543818321465,0.246882399557751,0.15681571280289724
8,0.12280593225730348,0.2449245452759132,0.22213221714648154,0.03751160849182883,0.12460583011041597,0.25918016251155745,0.24906659948519375,0.1555250899327396
9,0.1205601791339102,0.2468984951441981,0.22320475622631805,0.037452746751879935,0.12353662966788655,0.2624750026834237,0.2517289085773754,0.15457042980754454
10,0.11824821194916282,0.24876507948996016,0.2235395541525955,0.03768967409993433,0.12276863346685316,0.2662805014813808,0.25478816294508205,0.15394623836562227
11,0.11592798484293368,0.2505368974653107,0.2231506188855089,0.03825220442995501,0.1223639509912794,0.2705345216203256,0.2581526249480916,0.15364117436058358
12,0.11366055467175196,0.2522280350356472,0.22207646232645853,0.039166674544987366,0.12238113403850115,0.2751726914901196,0.2617229378663345,0.15363962211716906
13,0.11150977511510346,0.25385240414668786,0.22037845974915216,0.040455456933699216,0.1228741018660512,0.28012988897525193,0.26539559806037044,0.15392347651429705
14,0.10954206194692312,0.25542211388920383,0.21813818685971456,0.04213651960840025,0.12389118518052455,0.2853417145694489,0.26906678098515463,0.15447407379881767
15,0.10782620122830533,0.25694602177198195,0.21545392828880328,0.04422304042294879,0.12547429794218753,0.2907459677182562,0.27263633514252705,0.15527418919374686
16,0.10643316192499204,0.2584286118521545,0.2124365895955904,0.04672308286698003,0.1276582319989465,0.2962841288047042,0.2760117365487673,0.1563100090452418
17,0.10543586146558977,0.2598693188921481,0.20920526309688575,0.04963933852380487,0.1304700628749783,0.301902822945738,0.2791117690701475,0.15757297643280135
18,0.10490881934900786,0.2612623740701069,0.20588270514660986,0.052968940354455284,0.13392865512761848,0.3075552084541158,0.281869675664432,0.15906140726022172
19,0.10492762615601436,0.2625972012279449,0.20259097219586994,0.05670335197085584,0.13804425867225975,0.3132021973670197,0.2842355397564519,0.16078177841857358
20,0.10556816006095768,0.2638593495387689,0.19944742886004907,0.06082833978168321,0.14281818983256198,0.3188133866314819,0.286177724134289,0.16274960426985194
21,0.10690550137095567,0.26503191143246385,0.1965612898089288,0.06532403507287936,0.1482425917292173,0.3243675734620382,0.28768330241956386,0.16498984958199256
22,0.10901252365746697,0.2660973461639292,0.1940308011773086,0.07016509098658114,0.15430026980258524,0.3298527629910397,0.28875752238306146,0.16753687268861425
23,0.1119581747075583,0.2670396059695869,0.1919411143575967,0.07532093605441575,0.16096460358391976,0.3352656501724155,0.28942241077747033,0.17043393377486615
