,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
0,0.25141321541544703,0.30913581279529995,0.22396320910100745,0.052143338637641534,0.15148182941437827,0.3735983353053311,0.4867792214221234,0.33268836564038057
1,0.2490719101449204,0.3068033881483651,0.22475850296431196,0.052024861785672005,0.1528629497752149,0.3822762433870706,0.4860057943309235,0.3356581744699047
2,0.24664706974696196,0.3037489281664251,0.22508418737178335,0.05196106602051972,0.15418388859375254,0.39032158856229415,0.4836389170600493,0.3382601913540861
3,0.2441510621214537,0.30006922268911984,0.22501956234492845,0.051967379976965385,0.15543800545756908,0.3975902036400508,0.4797370845898734,0.34049421311287403
4,0.2415889173872355,0.2958823574794631,0.22465429536924394,0.052058322061779884,0.15661973943085605,0.4039618648327002,0.4743923823707257,0.3423539737822446
5,0.2389572041574952,0.2913230500889495,0.22408428483508794,0.052246878386763486,0.1577246057233687,0.40934203451909096,0.4677261513168711,0.3438262117654696
6,0.2362436445019269,0.2865374554218893,0.22340743771746988,0.052543882426851575,0.1587492524994655,0.41366266577164185,0.4598836678967079,0.3448903832128588
7,0.2334274967376188,0.2816777251934344,0.22271958579256906,0.052957414773481,0.1596915593721094,0.4168820607905037,0.4510281096499688,0.3455190958868593
8,0.23048069444952854,0.27689657502388737,0.2221107197810269,0.05349223986981005,0.16055075842364006,0.4189838676236889,0.4413341481763355,0.3456792728134769
9,0.2273696847093412,0.2723420702155204,0.22166166507500887,0.05414929560788747,0.1613275638967597,0.4199753767096314,0.4309815376173608,0.3453339709264953
10,0.22405786132750807,0.2681528074026024,0.22144127014130088,0.05492525134261949,0.16202429916994016,0.4198853128012199,0.4201490505772998,0.344444698398078
11,0.22050844649533768,0.26445364096735524,0.22150413874438712,0.05581215015592804,0.16264500680843466,0.4187613089811147,0.4090090610014903,0.3429740183267612
12,0.2166876427075348,0.261352074198661,0.22188891409446468,0.056797152355898536,0.1631955277170062,0.416667219853979,0.3977230051289251,0.34088820528917113
